1926,AN202403121626489660,001002005001008002,2024-03-12,朗鸿科技,code,Done,836395,朗鸿科技:拟续聘会计师事务所公告
1927,AN202403201627350628,001002005001008002,2024-03-20,大唐药业,code,Done,836433,大唐药业:拟续聘2024年度会计师事务所公告
1928,AN202403151626860829,001002005001008002,2024-03-15,博迅生物,code,Done,836504,博迅生物:续聘会计师事务所公告
1929,AN202403221627633150,001002005001008002,2024-03-22,秉扬科技,code,Done,836675,秉扬科技:拟续聘会计师事务所公告
1930,AN202404031629698744,001002005001008002,2024-04-03,派特尔,code,Done,836871,派特尔:拟续聘2024年度会计师事务所公告
1931,AN202404031629711279,001002005001008002,2024-04-03,广咨国际,code,Done,836892,广咨国际:拟续聘2024年会计师事务所公告
1932,AN202403181626978094,001002005001008002,2024-03-18,宏裕包材,code,Done,837174,宏裕包材:拟续聘2024年度会计师事务所公告
1933,AN202403201627332503,001002005001008002,2024-03-20,硅烷科技,code,Done,838402,硅烷科技:拟续聘会计师事务所公告
1934,AN202403291629047221,001002005001008002,2024-03-29,广脉科技,code,Done,838924,广脉科技:拟续聘2024年度会计师事务所公告
1935,AN202403261628185392,001002005001008002,2024-03-26,天马新材,code,Done,838971,天马新材:拟续聘2024年度会计师事务所公告
1936,AN202403221627621672,001002005001008002,2024-03-22,一致魔芋,code,Done,839273,一致魔芋:拟续聘2024年度会计师事务所公告
1937,AN202403271628306957,001002005001008002,2024-03-27,惠丰钻石,code,Done,839725,惠丰钻石:拟续聘会计师事务所公告
1938,AN202403281628449538,001002005001008002,2024-03-28,联迪信息,code,Done,839790,联迪信息:拟续聘2024年度会计师事务所公告
1939,AN202403211627440380,001002005001008002,2024-03-21,华阳变速,code,Done,839946,华阳变速:拟续聘2024年度会计师事务所公告
1940,AN202404101630113746,001002005001008002,2024-04-10,莱赛激光,code,Done,871263,莱赛激光:拟续聘2024年度会计师事务所公告
1941,AN202401051616655833,001002005001008002,2024-01-05,莱赛激光,code,Done,871263,莱赛激光:拟续聘2023年度会计师事务所公告
1942,AN202404101630124961,001002005001008002,2024-04-10,常辅股份,code,Done,871396,常辅股份:关于拟续聘2024年度会计师事务所的公告
1943,AN202403251628083807,001002005001008002,2024-03-25,凯腾精工,code,Done,871553,凯腾精工:拟续聘2024年度会计师事务所公告
1944,AN202404021629541866,001002005001008002,2024-04-02,雷神科技,code,Done,872190,雷神科技:拟续聘2024年度会计师事务所公告
1945,AN202403221627625240,001002005001008002,2024-03-22,佳合科技,code,Done,872392,佳合科技:拟续聘2024年度会计师事务所公告
1946,AN202404021629587195,001002005001008002,2024-04-02,新赣江,code,Done,873167,新赣江:拟续聘2024年度会计师事务所公告
1947,AN202403111626302912,001002005001008002,2024-03-11,广厦环能,code,Done,873703,广厦环能:续聘会计师事务所公告
